id,en,hu
970,Chapter 14,14. FEJEZET
653,"""And so ended his affection,"" said Elizabeth impatiently. ""There has been many a one, I fancy, overcome in the same way.","S ezzel vége is volt a szerelmének - vágott közbe Elizabeth türelmetlenül. - Azt hiszem, nem egy érzést hűtöttek le már ily módon."
545,"She is now about Miss Elizabeth Bennet's height, or rather taller.""","Olyan magas lehet, mint Miss Elizabeth Bennet, talán még kissé magasabb."
582,"In spite of this amendment, however, she requested to have a note sent to Longbourn, desiring her mother to visit Jane, and form her own judgement of her situation.","De a javulás ellenére Elizabeth kérte, küldjenek néhány sort Longbournba, hogy anyja látogassa meg Jane-t, és ő maga ítélje meg a beteg állapotát."
633,"""Yes, she called yesterday with her father.","De igen, tegnap ott volt nálunk az apjával."
176,"Oh that he had sprained his ankle in the first dance!""",Bárcsak már az első fordulónál kificamította volna a bokáját!
665,"Lydia was a stout, well-grown girl of fifteen, with a fine complexion and good-humoured countenance; a favourite with her mother, whose affection had brought her into public at an early age.","Lydia jó alakú, magas növésű, tizenöt esztendős lány volt, arcszíne szép, és szeméből sugárzott a jó kedély. Ő volt anyjának kedvence: túlzott szeretetében igen fiatalon vezette be a társaságba."
673,"I shall tell Colonel Forster it will be quite a shame if he does not.""","Meg is mondom Forster ezredesnek, szégyen és gyalázat lenne, ha ezt elmulasztaná."
585,"Had she found Jane in any apparent danger, Mrs. Bennet would have been very miserable; but being satisfied on seeing her that her illness was not alarming, she had no wish of her recovering immediately, as her restoration to health would probably remove her from Netherfield.","Ha Mrs. Bennet aggasztó állapotban találja leányát, igen szerencsétlennek érezte volna magát; mivel azonban látta, hogy Jane betegsége nem ad okot nyugtalanságra, nem kívánta, hogy azonnal meggyógyuljon, mert hiszen felépülése valószínűleg véget vetett volna netherfieldi tartózkodásának."
873,"""And yours,"" he replied with a smile, ""is willfully to misunderstand them.""","Az öné viszont az - felelte Darcy mosolyogva -, hogy szándékosan félreérti az embereket."
393,"Mr. Phillips visited them all, and this opened to his nieces a store of felicity unknown before.","Mr. Philips valamennyiüket végiglátogatta, s ezzel unokahúgainak addig ismeretlen boldogság forrását nyitotta meg."
163,With a book he was regardless of time; and on the present occasion he had a good deal of curiosity as to the event of an evening which had raised such splendid expectations.,"Ha jó könyv volt a kezében, megfeledkezett az időről; ez alkalommal kíváncsian várta az este sikerét is, amelyhez annyi vérmes várakozás fűződött."
248,"""_You_ began the evening well, Charlotte,"" said Mrs. Bennet with civil self-command to Miss Lucas. ""_You_ were Mr. Bingley's first choice.""","Magának aztán jól kezdődött az este, Charlotte - mondta Mrs. Bennet udvarias önuralommal Miss Lucasnak. - Mr. Bingley magát kérte fel elsőnek."
634,"What an agreeable man Sir William is, Mr. Bingley, is not he?","Micsoda kedves ember ez a Sir William; ugye, hogy az, Mr. Bingley? Milyen nagyvilági férfi!"
885,"The master of the house heard with real sorrow that they were to go so soon, and repeatedly tried to persuade Miss Bennet that it would not be safe for her--that she was not enough recovered; but Jane was firm where she felt herself to be right.","A házigazda őszinte sajnálattal hallotta, hogy ily hamar elmennek, s ismételten meg akarta győzni Miss Bennetet, milyen könnyelműség ez, hiszen még meg sem gyógyult egészen; de Jane mindig állhatatos volt, amikor érezte, hogy igaza van."
669,"""I am perfectly ready, I assure you, to keep my engagement; and when your sister is recovered, you shall, if you please, name the very day of the ball.","Higgye el, bármikor kész vagyok a szavamnak állni, s amint nővére felgyógyul, magát fogom kérni, tűzze ki a bál napját."
375,"""I am all astonishment.",Mikor nyerte meg így a szívét?
412,What is it about?,Mit ír?
74,"""Kitty has no discretion in her coughs,"" said her father; ""she times them ill.""","Kitty meggondolatlanul szokott köhögni - jegyezte meg az apja -, nem a kellő időben."
113,To be fond of dancing was a certain step towards falling in love; and very lively hopes of Mr. Bingley's heart were entertained.,"Aki a táncot szereti, legjobb úton van a szerelem felé; így hát vérmes reményeket tápláltak Mr. Bingley szívét illetően."
598,"You have a sweet room here, Mr. Bingley, and a charming prospect over the gravel walk.","Milyen édes ez a szoba, Mr. Bingley, milyen bájos kilátás nyílik a kavicsos kerti útra!"
961,"""I am very sensible, madam, of the hardship to my fair cousins, and could say much on the subject, but that I am cautious of appearing forward and precipitate.","Teljesen tudatában vagyok, asszonyom, milyen nehézséget jelent ez szép unokahúgaimnak; sokat mondhatnék erről, de nem akarok vakmerőnek és meggondolatlannak látszani."
390,Their visits to Mrs. Phillips were now productive of the most interesting intelligence.,A nagynénjüknél tett látogatások révén most a legérdekesebb értesüléseket szerezték.
104,"Lydia, my love, though you _are_ the youngest, I dare say Mr. Bingley will dance with you at the next ball.""","Lydia, szívem, bár te vagy a legfiatalabb, biztosra veszem, hogy Mr. Bingley felkér táncra a következő bálon."
114,"""If I can but see one of my daughters happily settled at Netherfield,"" said Mrs. Bennet to her husband, ""and all the others equally well married, I shall have nothing to wish for.""","Ha az egyik lányom révbe jut Netherfieldben - mondta Mrs. Bennet férjének -, és a többiek is mind jó férjet találnak, akkor más kívánságom nincsen."
417,Come as soon as you can on receipt of this.,"Jöjjön, mihelyt levelemet megkapta."
525,"Elizabeth thanked him from her heart, and then walked towards the table where a few books were lying.","Elizabeth szívből megköszönte a kedvességét, aztán egy asztal felé tartott, amelyen pár könyv hevert."
457,"""We will go as far as Meryton with you,"" said Catherine and Lydia.",Merytonig mi is veled megyünk - mondta Catherine és Lydia.
409,"Mrs. Bennet was prevented replying by the entrance of the footman with a note for Miss Bennet; it came from Netherfield, and the servant waited for an answer.","Mrs. Bennet nem felelhetett, mert az inas lépett be, és levelet adott át Miss Bennetnek Netherfieldből, jelentve, hogy a küldönc válaszra vár."
92,"""I am sick of Mr. Bingley,"" cried his wife.",Mr. Bingleyvel már torkig vagyok! - csattant fel az asszony.
930,"""The disagreement subsisting between yourself and my late honoured father always gave me much uneasiness, and since I have had the misfortune to lose him, I have frequently wished to heal the breach; but for some time I was kept back by my own doubts, fearing lest it might seem disrespectful to his memory for me to be on good terms with anyone with whom it had always pleased him to be at variance.--'There, Mrs. Bennet.'--My mind, however, is now made up on the subject, for having received ordination at Easter, I have been so fortunate as to be distinguished by the patronage of the Right Honourable Lady Catherine de Bourgh, widow of Sir Lewis de Bourgh, whose bounty and beneficence has preferred me to the valuable rectory of this parish, where it shall be my earnest endeavour to demean myself with grateful respect towards her ladyship, and be ever ready to perform those rites and ceremonies which are instituted by the Church of England.","Az a nézeteltérés, amely megboldogult drága atyám és Ön között fennállott, engem mindig komoly nyugtalansággal töltött el, s amióta őt, szerencsétlenségemre, elveszítettem, gyakran óhajtottam áthidalni a köztünk tátongó szakadékot; de mind ez ideig visszatartottak kételyeim és az a félelem, hogy tiszteletlenségnek látszanék atyám emléke iránt, ha olyan személlyel lépnék jó viszonyra, akivel a megboldogult mindig viszálykodni kegyeskedett. - Figyeljen csak ide, Mrs. Bennet! - Most azonban döntésre jutottam ebben a kérdésben, mivel húsvétkor lelkésszé szenteltek, és az a kitüntető szerencse ért, hogy elnyerhettem Lady Catherine de Bourgh őméltóságának, Sir Lewis de Bourgh özvegyének magas pártfogását. Az ő kegyes bőkezűsége emelt engem a fenti parókia lelkészi tisztére, amely értékes hivatásban minden törekvésem arra fog irányulni, hogy hálás hódolattal adózzam őladységének, s egyben mindig készen álljak azoknak a rítusoknak és szertartásoknak az elvégzésére, amelyeket az angol államegyház előír."
89,"For you are a young lady of deep reflection, I know, and read great books and make extracts.""","Tudom, hogy a kisasszony sokat töpreng, komoly könyveket olvas, és kivonatot készít belőlük."
336,"""What a charming amusement for young people this is, Mr. Darcy!","Milyen bájos szórakozás ez a fiatalság számára, Mr. Darcy!"
988,And what sort of young lady is she?,És milyen az a fiatal hölgy?
921,"They had often attempted to do it before, but it was a subject on which Mrs. Bennet was beyond the reach of reason, and she continued to rail bitterly against the cruelty of settling an estate away from a family of five daughters, in favour of a man whom nobody cared anything about.","Azelőtt is többször megpróbálták ezt vele megértetni, de ebben a kérdésben Mrs. Bennet nem hallgatott a józan észre, most is tovább zsörtölődött, hogy milyen kegyetlenség egy ötleányos családot megfosztani az örökségtől, és olyan emberre hagyni, akihez senkinek semmi köze."
933,"If you should have no objection to receive me into your house, I propose myself the satisfaction of waiting on you and your family, Monday, November 18th, by four o'clock, and shall probably trespass on your hospitality till the Saturday se'ennight following, which I can do without any inconvenience, as Lady Catherine is far from objecting to my occasional absence on a Sunday, provided that some other clergyman is engaged to do the duty of the day.--I remain, dear sir, with respectful compliments to your lady and daughters, your well-wisher and friend,","Ha nem lenne kifogása, hogy házába befogadjon, örömmel tenném tiszteletemet Önnél és kedves családjánál november 18-án, hétfőn délután négy órakor; szíves vendégszeretetét valószínűleg a rákövetkező hét szombatjáig venném igénybe. Ezt minden alkalmatlanság nélkül megtehetem, mivel Lady Catherine nem kifogásolja, ha időnként távol töltöm a vasárnapot, amennyiben más lelkész helyettesít a napi teendők ellátásában."
